level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	23	1	721	588	24	17	70.970474	白
5	1	1	1	23	2	763	775	37	60	15.932114	說
5	1	1	1	23	3	759	839	84	79	0.000000	三代
5	1	1	1	23	4	796	918	43	40	45.192360	到
5	1	1	1	23	5	825	982	25	44	29.964287	2
5	1	1	1	23	6	857	1096	35	43	22.911743	二
5	1	1	1	23	7	853	1138	83	43	25.933167	二
5	1	1	1	23	8	853	1180	83	126	7.213303	謂語
5	1	1	1	23	9	930	1313	45	70	36.123459	EE
5	1	1	1	23	10	973	1449	15	128	0.000000	人
5	1	1	1	23	11	1031	1630	16	140	21.229828	aa
5	1	1	1	23	12	1085	1839	3	4	0.000000	j
4	1	1	1	24	0	624	548	419	1279	-1	
5	1	1	1	24	1	624	548	84	53	4.575348	對
5	1	1	1	24	2	672	635	36	32	4.575348	區
5	1	1	1	24	3	709	735	117	287	24.447647	1
5	1	1	1	24	4	792	1041	200	691	12.863693	和
4	1	1	1	25	0	584	424	352	1197	-1	
5	1	1	1	25	1	584	424	40	38	0.000000	信
5	1	1	1	25	2	618	582	129	186	12.203636	(區:
5	1	1	1	25	3	626	767	117	57	0.000000	餵
5	1	1	1	25	4	618	823	129	42	0.000000	上
5	1	1	1	25	5	713	894	23	14	42.010990	1
5	1	1	1	25	6	723	998	46	24	50.134315	分
5	1	1	1	25	7	808	1254	33	53	5.242622	是
5	1	1	1	25	8	802	1344	46	53	13.832245	讓
5	1	1	1	25	9	798	1422	138	53	43.773151	,
5	1	1	1	25	10	889	1491	4	22	0.000000	葬
5	1	1	1	25	11	890	1547	42	74	0.000000	2
4	1	1	1	26	0	542	498	395	1279	-1	
5	1	1	1	26	1	542	498	87	168	0.000000	提
5	1	1	1	26	2	538	620	144	63	0.000000	寺
5	1	1	1	26	3	661	888	91	96	19.415627	急
5	1	1	1	26	4	674	987	80	48	0.000000	獸
5	1	1	1	26	5	654	1034	127	41	48.176914	-
5	1	1	1	26	6	715	1096	85	74	0.000000	提
5	1	1	1	26	7	716	1188	145	68	0.000000	公
5	1	1	1	26	8	764	1298	44	78	14.170715	5
5	1	1	1	26	9	827	1412	34	26	0.000000	)
5	1	1	1	26	10	803	1457	82	61	0.000000	生
5	1	1	1	26	11	815	1516	122	261	0.000000	多半
4	1	1	1	27	0	264	53	511	1799	-1	
5	1	1	1	27	1	264	53	25	99	15.468025	下
5	1	1	1	27	2	417	606	83	197	33.058365	先
5	1	1	1	27	3	413	694	135	69	0.000000	信
5	1	1	1	27	4	456	787	88	94	10.252113	大選
5	1	1	1	27	5	489	899	49	57	0.000000	語
5	1	1	1	27	6	505	972	89	97	0.000000	革
5	1	1	1	27	7	546	1069	57	72	0.000000	人
5	1	1	1	27	8	509	1145	74	49	0.000000	竺
5	1	1	1	27	9	591	1193	40	47	0.000000	鋪
5	1	1	1	27	10	591	1246	36	63	14.784355	和
5	1	1	1	27	11	589	1321	40	53	0.000000	歐
5	1	1	1	27	12	647	1413	60	46	0.000000	所
5	1	1	1	27	13	676	1520	71	115	28.591789	品
5	1	1	1	27	14	672	1635	136	85	48.373943	主
5	1	1	1	27	15	672	1720	136	85	0.000000	陳
5	1	1	1	27	16	770	1848	5	4	0.000000	圖
4	1	1	1	28	0	190	15	530	1699	-1	
5	1	1	1	28	1	190	15	13	60	42.583355	1
5	1	1	1	28	2	230	256	92	192	35.434792	人
5	1	1	1	28	3	330	500	126	289	2.574501	條
5	1	1	1	28	4	417	816	172	612	22.327965	HI
5	1	1	1	28	5	567	1457	23	56	8.990463	還
5	1	1	1	28	6	563	1531	157	40	0.000000	生
5	1	1	1	28	7	591	1610	86	35	0.000000	歡
5	1	1	1	28	8	632	1659	84	55	17.824471	全
4	1	1	1	29	0	161	83	392	1398	-1	
5	1	1	1	29	1	161	83	6	2	63.452023	+
5	1	1	1	29	2	232	291	22	24	33.607239	品
5	1	1	1	29	3	280	508	12	13	0.000000	呈
5	1	1	1	29	4	357	758	33	40	0.000000	同
5	1	1	1	29	5	378	833	25	94	26.150955	Al
5	1	1	1	29	6	453	1166	57	65	45.939133	WWW
5	1	1	1	29	7	457	1269	49	38	0.000000	吝
5	1	1	1	29	8	527	1404	26	77	0.000000	8
4	1	1	1	30	0	163	255	466	1457	-1	
5	1	1	1	30	1	163	255	36	12	0.000000	1
5	1	1	1	30	2	176	353	72	32	0.000000	as
5	1	1	1	30	3	278	560	12	33	54.969612	~
5	1	1	1	30	4	312	687	27	31	2.462471	A
5	1	1	1	30	5	297	776	53	29	0.000000	G
5	1	1	1	30	6	338	899	58	44	28.860474	三
5	1	1	1	30	7	347	985	42	26	10.156288	MS
5	1	1	1	30	8	404	1048	17	33	0.000000	選
5	1	1	1	30	9	395	1093	39	16	0.000000	人
5	1	1	1	30	10	394	1124	53	41	0.000000	人
5	1	1	1	30	11	420	1189	36	39	43.192841	名
5	1	1	1	30	12	415	1249	96	92	0.000000	華人
5	1	1	1	30	13	458	1341	49	40	33.225700	讓
5	1	1	1	30	14	465	1407	103	105	10.079536	二
5	1	1	1	30	15	505	1521	87	87	0.000000	條
5	1	1	1	30	16	548	1612	81	100	0.000000	和
4	1	1	1	31	0	10	232	454	1480	-1	
5	1	1	1	31	1	10	232	93	90	1.143150	1
5	1	1	1	31	2	71	357	52	207	37.260757	Wi
5	1	1	1	31	3	168	652	13	34	0.000000	堆
5	1	1	1	31	4	148	721	43	29	0.000000	殼
5	1	1	1	31	5	162	769	7	5	0.000000	:
5	1	1	1	31	6	181	835	56	95	27.219963	人
5	1	1	1	31	7	226	986	49	34	43.939930	了
5	1	1	1	31	8	285	1133	40	18	0.000000	同
5	1	1	1	31	9	299	1261	77	91	0.000000	有
5	1	1	1	31	10	356	1462	63	172	0.000000	0
5	1	1	1	31	11	425	1668	39	44	16.108635	說
4	1	1	1	32	0	90	643	326	1086	-1	
5	1	1	1	32	1	90	643	117	321	0.000000	全
5	1	1	1	32	2	184	1006	9	8	14.312439	全
5	1	1	1	32	3	202	1116	76	114	22.821663	二
5	1	1	1	32	4	254	1276	62	129	29.740356	本
5	1	1	1	32	5	293	1466	123	263	10.572754	對.
4	1	1	1	33	0	18	570	319	1146	-1	
5	1	1	1	33	1	18	570	32	45	0.000000	臣
5	1	1	1	33	2	12	614	71	19	0.000000	和
5	1	1	1	33	3	67	676	5	2	22.355110	人
5	1	1	1	33	4	23	722	43	81	0.000000	和
5	1	1	1	33	5	79	886	53	68	6.027420	螞
5	1	1	1	33	6	88	987	85	62	0.000000	組
5	1	1	1	33	7	141	1069	51	33	35.247032	4
5	1	1	1	33	8	186	1194	46	173	0.000000	說
5	1	1	1	33	9	226	1439	73	69	51.015312	公
5	1	1	1	33	10	254	1531	83	68	0.000000	彼
5	1	1	1	33	11	305	1649	24	11	0.000000	呈
5	1	1	1	33	12	293	1665	42	51	0.000000	洪
4	1	1	1	34	0	18	773	287	1032	-1	
5	1	1	1	34	1	18	773	34	150	50.781937	一
5	1	1	1	34	2	62	975	37	117	6.079819	生
5	1	1	1	34	3	142	1268	22	28	0.000000	隊
5	1	1	1	34	4	174	1322	32	56	8.295982	八
5	1	1	1	34	5	209	1400	8	59	34.912430	一
5	1	1	1	34	6	209	1472	43	38	28.580658	說
5	1	1	1	34	7	215	1527	36	49	45.204815	全
5	1	1	1	34	8	242	1591	46	42	0.000000	放
5	1	1	1	34	9	250	1636	25	35	0.000000	3
5	1	1	1	34	10	293	1721	8	17	49.112812	es
5	1	1	1	34	11	302	1790	3	15	60.865860	一
4	1	1	1	35	0	43	1359	146	392	-1	
5	1	1	1	35	1	26	1261	31	66	2.597412	說
5	1	1	1	35	2	28	1359	177	501	0.000000	生計
