level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	3	11	1833	1092	40	87	0.000000	窟
5	1	1	1	3	12	1833	1183	88	137	20.539513	合伙
5	1	1	1	3	13	1816	1319	109	42	15.500488	品
5	1	1	1	3	14	1816	1360	109	28	79.938400	-
5	1	1	1	3	15	1826	1496	64	48	8.960075	xx
4	1	1	1	4	0	1747	225	103	1483	-1	
5	1	1	1	4	1	1750	225	74	134	44.764076	加
5	1	1	1	4	2	1747	362	84	658	16.751999	1
5	1	1	1	4	3	1750	1050	83	299	0.000000	是
5	1	1	1	4	4	1786	1381	64	103	17.670685	人
5	1	1	1	4	5	1793	1485	39	223	23.976662	EE
4	1	1	1	5	0	1663	215	129	1623	-1	
5	1	1	1	5	1	1690	215	54	130	29.348633	1
5	1	1	1	5	2	1663	356	84	155	3.860252	吧
5	1	1	1	5	3	1683	510	63	78	34.140289	生
5	1	1	1	5	4	1696	581	69	94	13.994896	還
5	1	1	1	5	5	1659	656	137	35	6.569733	~
5	1	1	1	5	6	1696	733	51	61	0.000000	衣
5	1	1	1	5	7	1706	793	80	86	0.000000	導
5	1	1	1	5	8	1667	869	120	426	14.761208	全品
5	1	1	1	5	9	1659	1041	137	78	74.529190	一
5	1	1	1	5	10	1659	1118	137	52	25.727905	生
5	1	1	1	5	11	1659	1170	137	69	0.000000	選
5	1	1	1	5	12	1659	1238	137	78	0.000000	卻
5	1	1	1	5	13	1705	1304	87	69	0.000000	劑
5	1	1	1	5	14	1659	1392	137	52	0.000000	一
5	1	1	1	5	15	1706	1444	83	52	38.516125	和
5	1	1	1	5	16	1704	1495	81	78	24.585312	全
5	1	1	1	5	17	1659	1572	137	78	0.000000	歡
5	1	1	1	5	18	1725	1652	46	52	0.000000	廬
5	1	1	1	5	19	1753	1831	2	7	41.082817	|
4	1	1	1	6	0	1621	311	93	1473	-1	
5	1	1	1	6	1	1621	311	72	118	8.997025	全
5	1	1	1	6	2	1622	460	60	129	3.995049	潤二
5	1	1	1	6	3	1622	600	83	182	18.258469	語詞
5	1	1	1	6	4	1625	797	77	51	0.000000	記
5	1	1	1	6	5	1624	870	82	57	0.000000	訓
5	1	1	1	6	6	1625	947	51	54	0.000000	肥
5	1	1	1	6	7	1630	1098	74	54	13.179977	生
5	1	1	1	6	8	1625	1182	40	66	13.959488	最
5	1	1	1	6	9	1667	1252	44	108	0.000000	全
5	1	1	1	6	10	1658	1443	56	241	8.873047	還
5	1	1	1	6	11	1641	1506	77	49	3.070496	全
5	1	1	1	6	12	1658	1554	56	92	0.000000	人
5	1	1	1	6	13	1705	1781	4	3	0.000000	計
4	1	1	1	7	0	1565	307	100	1369	-1	
5	1	1	1	7	1	1579	307	38	39	0.000000	避
5	1	1	1	7	2	1581	364	40	125	0.000000	壤
5	1	1	1	7	3	1559	454	110	56	58.539406	要
5	1	1	1	7	4	1580	507	42	54	35.604179	婦
5	1	1	1	7	5	1565	587	55	50	0.000000	選
5	1	1	1	7	6	1559	667	110	70	59.347588	一
5	1	1	1	7	7	1583	736	46	49	39.163849	和
5	1	1	1	7	8	1573	791	56	209	0.000000	受
5	1	1	1	7	9	1559	901	110	62	0.000000	戌
5	1	1	1	7	10	1559	963	110	69	22.970421	六
5	1	1	1	7	11	1559	1031	110	84	0.000000	一
5	1	1	1	7	12	1583	1114	47	59	21.064545	相
5	1	1	1	7	13	1585	1183	61	37	18.640762	圖
5	1	1	1	7	14	1559	1265	110	56	0.000000	盆
5	1	1	1	7	15	1583	1320	80	70	18.065109	衝
5	1	1	1	7	16	1559	1389	110	69	17.420547	一
5	1	1	1	7	17	1623	1488	4	7	29.696243	生
5	1	1	1	7	18	1615	1506	50	42	26.313080	當
5	1	1	1	7	19	1605	1568	59	62	0.000000	葉
5	1	1	1	7	20	1631	1632	27	44	0.000000	間
4	1	1	1	8	0	1503	223	116	1613	-1	
5	1	1	1	8	1	1533	223	44	101	82.230392	一
5	1	1	1	8	2	1534	333	4	26	27.016823	器
5	1	1	1	8	3	1503	389	75	73	0.000000	鬧
5	1	1	1	8	4	1535	461	33	40	0.000000	旦
5	1	1	1	8	5	1535	520	42	53	0.000000	計
5	1	1	1	8	6	1523	593	56	79	11.044121	器
5	1	1	1	8	7	1535	682	43	56	85.023956	一
5	1	1	1	8	8	1537	747	41	63	67.757500	生
5	1	1	1	8	9	1538	800	38	60	34.129066	請
5	1	1	1	8	10	1537	881	43	66	40.789139	記
5	1	1	1	8	11	1537	947	37	52	0.000000	慚
5	1	1	1	8	12	1538	1090	43	61	38.464592	人
5	1	1	1	8	13	1551	1160	27	60	16.641983	畫
5	1	1	1	8	14	1542	1249	61	85	0.000000	合
5	1	1	1	8	15	1533	1333	90	57	0.000000	屋
5	1	1	1	8	16	1533	1389	90	57	0.000000	。
5	1	1	1	8	17	1589	1482	2	3	0.000000	訪
5	1	1	1	8	18	1583	1513	34	34	0.000000	誠
5	1	1	1	8	19	1583	1575	36	109	0.000000	共
5	1	1	1	8	20	1562	1827	2	9	0.000000	外
4	1	1	1	9	0	1483	250	98	1543	-1	
5	1	1	1	9	1	1483	250	4	4	80.522041	~
5	1	1	1	9	2	1495	312	36	80	40.469707	號
5	1	1	1	9	3	1496	426	38	205	17.017967	華人
5	1	1	1	9	4	1479	511	106	80	0.000000	中
5	1	1	1	9	5	1479	590	106	80	0.000000	財
5	1	1	1	9	6	1501	727	31	46	55.993763	一
5	1	1	1	9	7	1496	793	38	51	0.000000	記
5	1	1	1	9	8	1497	875	37	122	0.000000	生生
5	1	1	1	9	9	1494	1088	41	59	47.382332	一
5	1	1	1	9	10	1496	1153	53	94	0.000000	還
5	1	1	1	9	11	1510	1271	48	29	0.000000	汪
5	1	1	1	9	12	1479	1299	106	80	26.162766	人
5	1	1	1	9	13	1497	1378	81	74	19.479874	一
5	1	1	1	9	14	1479	1451	106	41	20.510963	和
5	1	1	1	9	15	1537	1495	41	56	27.621704	人
5	1	1	1	9	16	1543	1790	4	3	1.187431	人
4	1	1	1	10	0	1429	302	105	1370	-1	
5	1	1	1	10	1	1446	302	46	39	38.841080	G
5	1	1	1	10	2	1431	382	62	57	23.609306	生
5	1	1	1	10	3	1429	440	61	119	0.000000	導
5	1	1	1	10	4	1425	516	113	65	26.145699	條
5	1	1	1	10	5	1447	580	46	128	0.000000	委
5	1	1	1	10	6	1448	713	39	67	3.424606	是
5	1	1	1	10	7	1450	806	41	54	0.000000	宮
5	1	1	1	10	8	1450	877	43	57	0.000000	呈
5	1	1	1	10	9	1448	947	54	81	18.708359	說
5	1	1	1	10	10	1450	1095	42	65	45.293449	全
5	1	1	1	10	11	1451	1157	54	58	5.436134	如
5	1	1	1	10	12	1455	1227	54	60	0.000000	遇
5	1	1	1	10	13	1450	1301	43	62	0.000000	全
5	1	1	1	10	14	1479	1435	55	53	0.000000	令
5	1	1	1	10	15	1467	1512	67	41	0.000000	如
5	1	1	1	10	16	1478	1562	56	50	23.919853	上
5	1	1	1	10	17	1482	1628	52	44	0.000000	呈
4	1	1	1	11	0	1395	300	94	1375	-1	
5	1	1	1	11	1	1394	300	55	193	0.000000	說
5	1	1	1	11	2	1386	449	107	68	0.000000	記
5	1	1	1	11	3	1395	507	51	55	0.000000	蟬
5	1	1	1	11	4	1409	579	36	55	40.101944	全
5	1	1	1	11	5	1408	715	41	57	45.539890	一
5	1	1	1	11	6	1386	744	107	67	35.747551	要
5	1	1	1	11	7	1411	794	36	54	0.000000	主
5	1	1	1	11	8	1410	868	39	128	21.549362	公共
5	1	1	1	11	9	1411	1092	38	48	45.717690	一
5	1	1	1	11	10	1386	1118	107	55	0.000000	詞
5	1	1	1	11	11	1408	1172	47	61	0.000000	全
5	1	1	1	11	12	1412	1238	43	64	0.000000	公
5	1	1	1	11	13	1410	1312	37	47	0.000000	晒
5	1	1	1	11	14	1450	1372	7	15	52.175545	~
5	1	1	1	11	15	1423	1446	64	41	0.000000	意
5	1	1	1	11	16	1412	1519	73	52	0.000000	短
5	1	1	1	11	17	1412	1573	36	43	0.124748	計
5	1	1	1	11	18	1413	1626	76	48	0.000000	同
4	1	1	1	12	0	1328	223	94	1440	-1	
5	1	1	1	12	1	1359	223	6	67	40.116394	一
5	1	1	1	12	2	1330	302	75	113	0.000000	台
5	1	1	1	12	3	1338	466	65	56	0.000000	啟
5	1	1	1	12	4	1338	521	66	70	0.000000	記
5	1	1	1	12	5	1328	574	75	123	0.000000	本
5	1	1	1	12	6	1332	748	74	63	0.000000	茲
5	1	1	1	12	7	1338	810	66	62	14.740219	全
5	1	1	1	12	8	1340	872	67	69	0.000000	昌
5	1	1	1	12	9	1364	949	40	36	8.113297	全
5	1	1	1	12	10	1365	1147	4	4	0.000000	補
5	1	1	1	12	11	1365	1167	42	53	0.000000	划
5	1	1	1	12	12	1363	1243	44	111	0.000000	全
5	1	1	1	12	13	1364	1371	58	93	0.000000	一
5	1	1	1	12	14	1366	1496	21	23	11.561264	得
5	1	1	1	12	15	1371	1503	48	49	0.000000	苞
5	1	1	1	12	16	1365	1562	42	101	6.506950	說
4	1	1	1	13	0	1245	371	82	1309	-1	
5	1	1	1	13	1	1230	371	56	263	0.000000	二
5	1	1	1	13	2	1250	722	41	49	0.000000	人
5	1	1	1	13	3	1247	867	43	74	18.013008	全
5	1	1	1	13	4	1247	958	44	74	0.000000	妃
5	1	1	1	13	5	1259	1052	32	51	74.839302	一
5	1	1	1	13	6	1247	1104	80	267	0.000000	公共
5	1	1	1	13	7	1280	1386	10	66	0.000000	一
5	1	1	1	13	8	1245	1453	57	34	0.000000	記
5	1	1	1	13	9	1284	1504	31	63	0.000000	計
5	1	1	1	13	10	1266	1566	57	52	11.395416	生
5	1	1	1	13	11	1271	1628	54	52	40.965824	說
4	1	1	1	14	0	1160	367	121	1308	-1	
5	1	1	1	14	1	1172	367	75	63	11.905479	必
5	1	1	1	14	2	1204	435	41	55	0.000000	吉
5	1	1	1	14	3	1203	495	26	64	34.886589	3
5	1	1	1	14	4	1160	560	85	201	27.002548	要
5	1	1	1	14	5	1156	667	106	81	64.752045	一
5	1	1	1	14	6	1177	761	32	32	14.693108	襄
5	1	1	1	14	7	1201	806	45	61	0.000000	寢
5	1	1	1	14	8	1156	866	106	54	0.000000	革
5	1	1	1	14	9	1201	965	43	24	0.000000	昌
5	1	1	1	14	10	1199	990	48	153	3.000259	一作
5	1	1	1	14	11	1200	1151	46	65	0.000000	舍
5	1	1	1	14	12	1207	1233	57	55	25.753151	中
5	1	1	1	14	13	1223	1301	33	47	0.000000	讓
5	1	1	1	14	14	1216	1437	22	40	0.000000	半
5	1	1	1	14	15	1223	1492	54	59	0.000000	富
5	1	1	1	14	16	1210	1566	55	40	8.923508	讓
5	1	1	1	14	17	1216	1620	65	55	0.000000	雁
4	1	1	1	15	0	1153	377	70	1407	-1	
5	1	1	1	15	1	1162	377	16	112	84.766991	~
5	1	1	1	15	2	1153	515	47	482	12.628403	夫婦
5	1	1	1	15	3	1160	1096	61	490	29.435287	XX
5	1	1	1	15	4	1156	1518	71	58	56.871979	全
5	1	1	1	15	5	1156	1575	71	37	0.000000	滬
5	1	1	1	15	6	1198	1613	25	59	0.000000	啟
5	1	1	1	15	7	1184	1780	3	4	49.511398	.
4	1	1	1	16	0	781	250	195	1524	-1	
5	1	1	1	16	1	781	250	195	625	74.454597	[上
5	1	1	1	16	2	838	893	128	831	27.818878	人
5	1	1	1	16	3	777	1317	209	157	20.742004	點
5	1	1	1	16	4	777	1473	209	145	28.009567	如
5	1	1	1	16	5	777	1617	209	92	32.533699	主
5	1	1	1	16	6	920	1764	8	10	36.123100	」
4	1	1	1	17	0	741	342	143	1451	-1	
5	1	1	1	17	1	755	342	84	104	45.227943	SA
5	1	1	1	17	2	762	489	76	46	0.000000	穫
5	1	1	1	17	3	759	535	79	63	48.545212	人
5	1	1	1	17	4	765	607	69	98	0.000000	人
5	1	1	1	17	5	758	704	81	114	9.137917	如
5	1	1	1	17	6	757	820	80	55	9.215706	時
5	1	1	1	17	7	759	901	79	72	19.766098	生
5	1	1	1	17	8	777	972	62	91	14.950096	全
5	1	1	1	17	9	760	1079	81	93	7.745628	四
5	1	1	1	17	10	745	1196	112	72	0.000000	區
5	1	1	1	17	11	741	1267	143	55	0.000000	由
5	1	1	1	17	12	790	1321	53	68	0.000000	廬
5	1	1	1	17	13	796	1392	59	64	0.000000	、、
5	1	1	1	17	14	797	1479	18	53	15.819633	記
5	1	1	1	17	15	797	1535	83	131	0.000000	論戰
5	1	1	1	17	16	827	1728	31	65	16.479568	1
4	1	1	1	18	0	583	58	217	1811	-1	
5	1	1	1	18	1	697	58	47	21	78.326599	/
5	1	1	1	18	2	709	254	37	81	48.774742	加
5	1	1	1	18	3	587	403	171	181	41.596825	iT
5	1	1	1	18	4	583	698	205	103	36.359753	主:
5	1	1	1	18	5	738	820	28	48	32.475067	人
5	1	1	1	18	6	671	879	85	77	41.197357	人
5	1	1	1	18	7	712	960	66	75	0.000000	選
5	1	1	1	18	8	667	1034	140	71	35.992058	、
5	1	1	1	18	9	713	1097	84	140	0.000000	世
5	1	1	1	18	10	667	1192	140	79	48.355446	之
5	1	1	1	18	11	717	1283	78	93	15.391014	品
5	1	1	1	18	12	667	1341	140	62	0.000000	蓄
5	1	1	1	18	13	724	1402	47	17	0.000000	1
5	1	1	1	18	14	736	1472	60	32	0.000000	放
5	1	1	1	18	15	672	1516	124	58	0.000000	芝
5	1	1	1	18	16	733	1600	5	5	0.000000	宮
5	1	1	1	18	17	714	1664	86	98	0.000000	守
5	1	1	1	18	18	667	1734	140	62	16.862144	|
5	1	1	1	18	19	757	1850	6	19	44.262794	」
4	1	1	1	19	0	625	551	133	1114	-1	
5	1	1	1	19	1	648	551	62	110	41.667732	和
5	1	1	1	19	2	625	693	118	184	17.091660	對
5	1	1	1	19	3	672	950	37	243	24.193436	人
5	1	1	1	19	4	673	1238	54	391	20.790756	人
4	1	1	1	20	0	499	20	210	1843	-1	
5	1	1	1	20	1	595	20	17	11	0.000000	:
5	1	1	1	20	2	499	342	173	829	0.000000	He
5	1	1	1	20	3	539	1178	162	323	4.203880	點
5	1	1	1	20	4	629	1535	53	84	11.937546	還
5	1	1	1	20	5	586	1645	123	116	20.607956	此
4	1	1	1	21	0	544	348	58	627	-1	
5	1	1	1	21	1	555	348	23	74	0.000000	有
5	1	1	1	21	2	543	486	6	48	0.000000	的
5	1	1	1	21	3	544	591	58	283	26.838928	ac
5	1	1	1	21	4	576	924	16	51	12.699326	人,
5	1	1	1	21	5	555	1048	45	84	0.000000	了
5	1	1	1	21	6	595	1186	6	40	0.000000	my:
5	1	1	1	21	7	573	1410	36	69	0.000000	~
4	1	1	1	22	0	496	343	89	1394	-1	
5	1	1	1	22	1	496	343	48	251	7.391136	交趾
5	1	1	1	22	2	474	547	115	66	0.000000	全
5	1	1	1	22	3	497	634	3	3	0.000000	們
5	1	1	1	22	4	510	712	41	81	26.880730	生
5	1	1	1	22	5	498	820	45	51	19.423828	大
5	1	1	1	22	6	500	906	83	54	19.525528	若
5	1	1	1	22	7	501	950	84	354	0.000000	和合
5	1	1	1	22	8	474	1194	115	58	0.000000	世
5	1	1	1	22	9	474	1251	115	80	34.387428	全
5	1	1	1	22	10	474	1330	115	59	0.000000	宣
5	1	1	1	22	11	474	1388	115	51	45.353401	,
5	1	1	1	22	12	541	1448	43	56	33.532684	人
5	1	1	1	22	13	539	1517	40	113	14.060043	基站
5	1	1	1	22	14	474	1654	115	51	0.000000	巷
5	1	1	1	22	15	555	1702	5	35	44.771507	-
4	1	1	1	23	0	424	342	123	1327	-1	
5	1	1	1	23	1	424	342	65	106	31.436775	多
5	1	1	1	23	2	444	465	43	82	19.409790	可
5	1	1	1	23	3	420	550	131	83	6.413651	若
5	1	1	1	23	4	420	632	131	50	0.000000	征
5	1	1	1	23	5	452	677	77	283	46.937386	人民
5	1	1	1	23	6	420	829	131	74	3.226028	巴
5	1	1	1	23	7	420	902	131	67	0.000000	史
5	1	1	1	23	8	456	993	40	24	0.000000	讓
5	1	1	1	23	9	465	1041	60	77	10.946388	上
5	1	1	1	23	10	501	1176	7	1	0.000000	如
5	1	1	1	23	11	453	1172	46	47	18.230865	名
5	1	1	1	23	12	452	1245	87	119	13.964043	比
5	1	1	1	23	13	420	1320	131	75	4.062279	各
5	1	1	1	23	14	472	1394	75	66	0.000000	站
5	1	1	1	23	15	479	1461	63	208	0.000000	二條
4	1	1	1	24	0	309	88	85	1676	-1	
5	1	1	1	24	1	328	88	3	14	52.922878	一
5	1	1	1	24	2	327	109	1	7	0.000000	補
5	1	1	1	24	3	309	121	26	27	0.000000	me
5	1	1	1	24	4	341	331	22	40	60.439991	AA
5	1	1	1	24	5	349	415	4	3	0.000000	;
5	1	1	1	24	6	362	491	10	19	3.876076	站
5	1	1	1	24	7	348	589	22	56	0.000000	,
5	1	1	1	24	8	359	751	13	34	0.000000	品
5	1	1	1	24	9	350	823	21	32	19.296730	3
5	1	1	1	24	10	353	914	2	5	0.000000	和
5	1	1	1	24	11	366	962	19	37	1.070068	說
5	1	1	1	24	12	360	1133	34	14	0.000000	s
5	1	1	1	24	13	365	1247	5	26	0.000000	YiE
5	1	1	1	24	14	357	1528	32	23	19.885849	>
5	1	1	1	24	15	373	1654	7	41	13.918625	~
5	1	1	1	24	16	358	1758	14	6	0.000000	1
4	1	1	1	25	0	169	118	200	1713	-1	
5	1	1	1	25	1	156	15	94	130	8.129997	天
5	1	1	1	25	2	174	236	60	15	0.000000	歡
5	1	1	1	25	3	170	273	120	850	0.000000	相本
5	1	1	1	25	4	152	1049	191	85	0.000000	斷
5	1	1	1	25	5	191	1153	97	201	17.271721	71
5	1	1	1	25	6	277	1450	10	5	0.000000	拉
5	1	1	1	25	7	214	1483	80	59	0.000000	二
5	1	1	1	25	8	218	1603	151	228	7.653412	之
4	1	1	1	26	0	41	61	166	1733	-1	
5	1	1	1	26	1	51	43	85	376	6.257812	上
5	1	1	1	26	2	57	424	101	173	0.000000	日
5	1	1	1	26	3	43	597	164	144	0.000000	時
5	1	1	1	26	4	41	764	166	677	10.744034	生計
5	1	1	1	26	5	26	1059	255	128	22.547729	二
5	1	1	1	26	6	26	1186	255	192	15.984238	0
5	1	1	1	26	7	26	1377	255	224	5.635796	全
5	1	1	1	26	8	169	1701	27	93	0.000000	時
